[20:03:18] [INFO] 🚀 跳跃执行: skip → current_task | stall @ self_repair
[21:18:49] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:19:20] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:19:20] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:19:52] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:19:52] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:20:23] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:20:23] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:20:54] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:20:54] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:21:25] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:21:25] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:21:56] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:21:56] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:22:27] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:22:27] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:22:57] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:22:57] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:23:28] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:23:28] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:23:59] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:23:59] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:24:30] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:24:30] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:25:01] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:25:01] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:25:32] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:25:32] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:26:03] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:26:03] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:26:34] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:26:34] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:27:05] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:27:05] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:27:36] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:27:36] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:28:08] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:28:08] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:28:39] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:28:39] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:29:10] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:29:10] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:29:40] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:29:40] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:30:12] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:30:12] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:30:42] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:30:42] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:31:13] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:31:13] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:31:44] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:31:44] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:32:15] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:32:15] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:32:46] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:32:46] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:33:17] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:33:17] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:33:48] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:33:48] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:34:19] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:34:19] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:34:50] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:34:50] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:35:21] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:35:21] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:35:52] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:35:52] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:36:23] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:36:23] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:36:53] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:36:53] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:37:24] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:37:24] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:37:55] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:37:55] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:38:26] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:38:26] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:38:56] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:38:56] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:39:27] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:39:27] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:39:58] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:39:58] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:40:29] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:40:29] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:41:00] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:41:00] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:41:31] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:41:31] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:42:02] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:42:02] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:42:33] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:42:33] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:43:04] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:43:04] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:43:35] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:43:35] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:44:05] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:44:05] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:44:37] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:44:37] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:45:08] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:45:08] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:45:39] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:45:39] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:46:09] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:46:09] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:46:41] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:46:41] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:47:11] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:47:11] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:47:42] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:47:42] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:48:13] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:48:13] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:48:44] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:48:44] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:49:15] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:49:15] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:49:46] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:49:46] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:50:17] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:50:17] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:50:48] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:50:48] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:51:18] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:51:18] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:51:49] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:51:49] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:52:20] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:52:20] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:52:51] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:52:51] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:53:22] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:53:22] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:53:53] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:53:53] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:54:24] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:54:24] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:54:55] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:54:55] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:55:26] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:55:26] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:55:57] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:55:57] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:56:27] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:56:27] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:56:58] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:56:58] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:57:29] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:57:29] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:58:00] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:58:00] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:58:31] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:58:31] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:59:02] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:59:02] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:59:32] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[21:59:32] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:00:03] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:00:03] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:00:34] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:00:34] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:01:05] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:01:05] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:01:36] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:01:36] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:02:07] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:02:07] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:02:38] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:02:38] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:03:09] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:03:09] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:03:40] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:03:40] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:04:11] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:04:11] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:04:41] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:04:41] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:05:12] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:05:12] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:05:43] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:05:43] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:06:14] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:06:14] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:06:45] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:06:45] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:07:16] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:07:16] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:07:46] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:07:46] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:08:17] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:08:17] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:08:48] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:08:48] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:09:19] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:09:19] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:09:50] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:09:50] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:10:21] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:10:21] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:10:51] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:10:51] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:11:22] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:11:22] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:11:53] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:11:53] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:12:24] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
[22:12:24] [INFO] 🚀 跳跃执行: wait_recovery → expert_watchdog | stall @ watchdog
